sim-time-sec,position/lat-geod-deg,position/long-gc-deg,position/geod-alt-ft,attitude/phi-rad,attitude/theta-rad,attitude/psi-rad,velocities/phidot-rad_sec,velocities/thetadot-rad_sec,velocities/psidot-rad_sec,control/erro_phi,control/erro_theta,control/erro_psi
1.3500000000000005,-82.42102035448202,-40.752703870630576,1886284.6791188156,-0.02049037941678097,-0.020849164065393597,6.257843150125615,-0.0017083968487189433,-0.0017836582192101336,-0.001707029945750596,,,
1.4000000000000006,-82.42308868792544,-40.740647335914666,1886961.5642303468,-0.020602620895446466,-0.02097514637115383,6.257549776067411,-0.001708138116571107,-0.0017839583423956498,-0.0017067398788829275,,,
1.4500000000000006,-82.42515655550018,-40.72858486956873,1887638.429540895,-0.020714845038339924,-0.021101143579166058,6.257256316174255,-0.0017078794325861633,-0.0017842583830001365,-0.0017064498192055253,,,
1.5000000000000007,-82.42722395700055,-40.71651646834243,1888315.2750502175,-0.020827051849313882,-0.02122715568460524,6.256962770388379,-0.0017076207967861876,-0.0017845583410378996,-0.0017061597667326017,,,
1.5500000000000007,-82.42929089222065,-40.704442128984404,1888992.100758074,-0.02093924133222196,-0.0213531826826473,6.2566691386519935,-0.0017073622091932394,-0.0017848582165232497,-0.001705869721478348,,,
1.6000000000000008,-82.43135736095444,-40.69236184824226,1889668.9066642227,-0.02105141349091868,-0.021479224568469162,6.256375420907294,-0.0017071036698293651,-0.0017851580094704993,-0.001705579683456933,,,
1.6500000000000008,-82.43342336299565,-40.68027562286259,1890345.6927684282,-0.02116356832925951,-0.02160528133724887,6.256081617096456,-0.0017068451787165951,-0.0017854577198939633,-0.0017052896526825057,,,
1.7000000000000008,-82.43548889813792,-40.668183449590934,1891022.459070456,-0.021275705851100994,-0.02173135298416522,6.2557877271616364,-0.0017065867358769457,-0.0017857573478079606,-0.0017049996291691916,,,
1.7500000000000009,-82.43755396617462,-40.656085325171865,1891699.2055700603,-0.021387826060300385,-0.021857439504398578,6.255493751044975,-0.0017063283413324174,-0.0017860568932268116,-0.0017047096129310985,,,
1.800000000000001,-82.43961856689901,-40.64398124634888,1892375.9322670046,-0.02149992896071617,-0.021983540893129688,6.2551996886885926,-0.0017060699951049968,-0.0017863563561648394,-0.0017044196039823082,,,
1.850000000000001,-82.44168270010417,-40.631871209864485,1893052.6391610396,-0.02161201455620763,-0.022109657145540654,6.25490554003459,-0.0017058116972166553,-0.00178665573663637,-0.0017041296023368846,,,
1.900000000000001,-82.44374636558292,-40.6197552124602,1893729.3262519469,-0.021724082850635044,-0.02223578825681461,6.254611305025052,-0.00170555344768935,-0.0017869550346557325,-0.0017038396080088691,,,
1.950000000000001,-82.44580956312805,-40.60763325087646,1894405.9935394793,-0.021836133847859582,-0.022361934222135577,6.254316983602045,-0.0017052952465450217,-0.0017872542502372578,-0.0017035496210122821,,,
2.000000000000001,-82.44787229253203,-40.595505321852784,1895082.641023388,-0.02194816755174345,-0.022488095036688683,6.254022575707617,-0.0017050370938055984,-0.00178755338339528,-0.0017032596413611226,,,
2.0500000000000007,-82.44993455358723,-40.5833714221276,1895759.2687034518,-0.022060183966149817,-0.022614270695660115,6.253728081283796,-0.0017047789894929922,-0.0017878524341441362,-0.001702969669069367,,,
2.1000000000000005,-82.45199634608582,-40.571231548438384,1896435.8765794144,-0.02217218309494268,-0.0227404611942369,6.253433500272595,-0.0017045209336291006,-0.0017881514024981648,-0.001702679704150973,,,
2.1500000000000004,-82.45405766981982,-40.55908569752156,1897112.4646510554,-0.02228416494198717,-0.022866666527607164,6.253138832616007,-0.0017042629262358066,-0.0017884502884717081,-0.001702389746619875,,,
2.2,-82.45611852458103,-40.546933866112624,1897789.032918134,-0.022396129511149162,-0.022992886690960248,6.2528440782560075,-0.0017040049673349785,-0.001788749092079111,-0.0017020997964899865,,,
2.25,-82.4581789101611,-40.534776050945986,1898465.5813803943,-0.02250807680629563,-0.02311912167948625,6.252549237134554,-0.0017037470569484694,-0.0017890478133347194,-0.0017018098537752006,,,
2.3,-82.46023882635149,-40.52261224875514,1899142.1100376197,-0.02262000683129445,-0.02324537148837637,6.252254309193587,-0.001703489195098118,-0.0017893464522528847,-0.0017015199184893877,,,
2.3499999999999996,-82.4622982729435,-40.51044245627252,1899818.6188895695,-0.022731919590014454,-0.02337163611282275,6.251959294375026,-0.0017032313818057488,-0.001789645008847958,-0.001701229990646398,,,
2.3999999999999995,-82.46435724972824,-40.498266670229604,1900495.1079360035,-0.022843815086325388,-0.023497915548018885,6.251664192620777,-0.0017029736170931704,-0.0017899434831342947,-0.0017009400702600612,,,
2.4499999999999993,-82.46641575649662,-40.48608488735687,1901171.5771766868,-0.022955693324097987,-0.023624209789158787,6.251369003872725,-0.0017027159009821778,-0.001790241875126252,-0.0017006501573441834,,,
2.499999999999999,-82.46847379303944,-40.4738971043838,1901848.0266113728,-0.023067554307203877,-0.02375051883143792,6.251073728072738,-0.0017024582334945512,-0.0017905401848381899,-0.0017003602519125513,,,
2.549999999999999,-82.47053135914723,-40.46170331803893,1902524.4562398354,-0.023179398039515655,-0.02387684267005246,6.250778365162668,-0.0017022006146520554,-0.0017908384122844716,-0.00170007035397893,,,
2.5999999999999988,-82.47258845461042,-40.44950352504975,1903200.8660618388,-0.02329122452490687,-0.024003181300199794,6.250482915084346,-0.0017019430444764417,-0.001791136557479462,-0.0016997804635570637,,,
2.6499999999999986,-82.47464507921921,-40.4372977221428,1903877.2560771392,-0.02340303376725208,-0.024129534717078283,6.2501873777795875,-0.0017016855229894455,-0.0017914346204375286,-0.0016994905806606737,,,
2.6999999999999984,-82.47670123276367,-40.42508590604365,1904553.6262855094,-0.02351482577042661,-0.024255902915887306,6.249891753190191,-0.0017014280502127886,-0.0017917326011730422,-0.001699200705303463,,,
2.7499999999999982,-82.47875691503364,-40.41286807347687,1905229.9766867082,-0.023626600538306897,-0.02438228589182712,6.249596041257937,-0.0017011706261681778,-0.001792030499700375,-0.001698910837499111,,,
2.799999999999998,-82.48081212581882,-40.4006442211661,1905906.3072805002,-0.02373835807477018,-0.024508683640099324,6.249300241924586,-0.001700913250877305,-0.0017923283160339034,-0.0016986209772612763,,,
2.849999999999998,-82.48286686490869,-40.388414345833944,1906582.6180666448,-0.02385009838369476,-0.02463509615590615,6.249004355131885,-0.001700655924361848,-0.0017926260501880042,-0.001698331124603597,,,
2.8999999999999977,-82.48492113209261,-40.37617844420207,1907258.9090449174,-0.023961821468959792,-0.024761523434451094,6.248708380821561,-0.00170039864664347,-0.001792923702177059,-0.0016980412795396906,,,
2.9499999999999975,-82.48697492715971,-40.36393651299119,1907935.1802150737,-0.02407352733444539,-0.024887965470938706,6.248412318935323,-0.001700141417743819,-0.0017932212720154499,-0.0016977514420831513,,,
2.9999999999999973,-82.48902824989896,-40.35168854892102,1908611.4315768809,-0.024185215984032678,-0.025014422260574282,6.248116169414864,-0.0016998842376845292,-0.001793518759717563,-0.0016974616122475542,,,
3.049999999999997,-82.49108110009917,-40.33943454871035,1909287.6631301055,-0.024296887421603554,-0.025140893798564396,6.247819932201861,-0.00169962710648722,-0.001793816165297786,-0.0016971717900464518,,,
3.099999999999997,-82.49313347754892,-40.32717450907698,1909963.874874514,-0.024408541651040977,-0.02526738008011667,6.247523607237971,-0.001699370024173496,-0.0017941134887705093,-0.0016968819754933774,,,
3.149999999999997,-82.49518538203667,-40.314908426737745,1910640.0668098715,-0.02452017867622884,-0.02539388110043954,6.247227194464835,-0.0016991129907649477,-0.0017944107301501263,-0.0016965921686018408,,,
3.1999999999999966,-82.49723681335067,-40.30263629840856,1911316.238935934,-0.02463179850105193,-0.025520396854742465,6.246930693824077,-0.0016988560062831508,-0.0017947078894510323,-0.0016963023693853318,,,
3.2499999999999964,-82.49928777127896,-40.29035812080434,1911992.3912524763,-0.024743401129395912,-0.025646927338236154,6.246634105257304,-0.0016985990707496664,-0.001795004966687625,-0.0016960125778573197,,,
3.2999999999999963,-82.50133825560948,-40.2780738906391,1912668.5237592666,-0.024854986565147494,-0.025773472546132117,6.246337428706104,-0.001698342184186041,-0.001795301961874305,-0.0016957227940312515,,,
